clinic_name|clinic_link|category_name|service_name|service_price_min|service_link
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Консультация|Использование одноразовых инструментов|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Консультация|Прием (осмотр, консультация) детского врача-стоматолога|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Консультация|Прием (осмотр, консультация) детского врача-стоматолога (ребенка до 6 лет)|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Консультация|Прием осмотр стоматолога с выдачей справки о состоянии полости рта|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Консультация|Развернутая консультация с составлением плана лечения|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Восстановление зуба для дальнейшего протезирования фотокомпозитным материалом (без анестезии)|4300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Использование фотополимерного стеклоиономерного материала (без анестезии)|1300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Использование фотополимерного стеклоиономерного материала СДР (без анестезии)|750|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Лечение глубокого кариеса (без анестезии)|4600|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Лечение кариеса с применением микроскопа|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Лечение среднего кариеса (без анестезии)|4300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение кариеса|Художественная реставрация по поводу кариеса (фронтальная группа зубов)|5000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Восстановление коронковой части зуба по поводу осложненного кариеса материалами световой полимеризации|4300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Временное пломбирование корневого канала зуба пастой|300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Инструментальная и медикаментозная обработка одного корневого канала с использованием машинных эндодонтических инструментов|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Инструментальная и медикаментозная обработка одного корневого канала с использованием ручных эндодонтических инструментов|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Пломбирование корневого канала зуба гуттаперчевыми штифтами с использованием пасты|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Распломбирование одного корневого канала|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Лечение пульпита, периодонтита|Эндодонтическое лечение с применением микроскопа|5000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Направленная регенерация тканей|Имплантация мембраны Bio-Gide (1 зуб) (20х20mm)|15000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Направленная регенерация тканей|Имплантация остеокондуктивного материала Bio-OSS (Швейцария),CeraBone (1 зуб, имплант)|15000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Направленная регенерация тканей|Установка мембранного фиксатора (титанового винта) 1 шт.|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Нейлоновые безмономерные протезы|Сьемный протез из нейлона (до 3-х зубов)|25000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Нейлоновые безмономерные протезы|Сьемный протез из нейлона (свыше 3-х зубов)|35000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Винир керамический E-MAX (нанесение)|27000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Винир керамический E-MAX (окрашивание)|25000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб временные (лабораторным методом)|6000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб временные (прямым методом)|1000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб из дикосида циркония нанесение на каркасе (Швейцария)|27000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб из диоксида циркония в полную анатомию (Швейцария)|25000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб керамические E-MAX (окрашивание)|25000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб керамический E-MAX (нанесение)|27000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб металлокерамеческие|19000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка, зуб цельнолитые КХС|10000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Коронка штампованная|6000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Ортопедические коронки|Напыление (коронка, кламмер)|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Замена втулки аттачмена|2100|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Перебазировка съемного протеза|5000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Приварка 1-го зуба|5000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Приварка 1-го кламмера|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Ремонт сьемного нейлонового протеза|3000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Починка и коррекция съемных протезов|Ремонт сьемного пластмассового протеза|3000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Временная коронка РММА до 3-х зубов|4500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Временная коронка РММА от 3-х зубов|4000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Коронка PMMA винтовой фиксации|8500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Протезирование зуба с использованием импланта Alpha-Bio, Mis, Impiantium ( коронка из диоксида циркония в полную анатомию)|45000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Протезирование зуба с использованием импланта Alpha-Bio, Mis, Impiantium ( коронка из диоксида циркония нанесение на каркас)|50000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Протезирование зуба с использованием импланта Alpha-Bio, Mis, Impiantium (м\к коронка)|35000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Протезирование условно-съемным акриловым протезом, усиленным титановой фрезерованной балкой на 4-х имплатнах|200000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Протезирование условно-съемным акриловым протезом, усиленным титановой фрезерованной балкой на 6-ти имлантах|240000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Прямой винтовой Abatment (мультиюнит)|15000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Угловой винтовой Abutment(мультиюнит)|20000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Фиксирующий винт Abutment|9000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Протезирование с опорой на импланты|Цирконевый Abutment|16000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Аппликации лечебными препаратами на слизистую полости рта (1 процедура)|150|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Введение лекарственных средств в зубодесневой карман|150|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Закрытый кюретаж 1-го зубодесневого кармана|1200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Иньекционное введение лекарственных средств в челюстно-лицевую область (1 челюсть)|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Использование антисептического ранозаживляющего препарата (Alvogyl, Франция)|150|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Лоскутная операция в пределах 2-3 зубов|11000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Медикаментозная обработка 1-го зубодесневого кармана|60|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Наложение защитной пародонтальной повязки (1 зуб),Septopack|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Обработка слизистой оболочки полости рта антисептиками|60|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Пародонтологическая повязка в области до 8-ми зубов|1270|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Пластика десневого контура расщепленным лоскутом с неба|6500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Пластика рецессий десны коронально-смещенным лоскутом (1 зуб)|3200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Пластика рецессий десны свободным лоскутом (1 зуб)|10626|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Снятие шины с одной челюсти|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Удаление ретенционной кисты|2500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Профилактика, диагностика и лечение заболеваний пародонта|Шинирование зубов стекловолокном, включая композит (1 зуб)|1670|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|WAX-UP восковое моделирование|1000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|WAX-UP моделирование на 3D принтере|1400|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Изготовление диагностической модели|600|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Индивидуальная ложка|1600|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Капа|5000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Снятие двуслойного силиконового слепка (1 челюсть)|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Снятие цельнолитой, металлокерамической коронки|600|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Снятие штампованной коронки|400|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Фиксация ортопедической конструкции|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочее|Фиксация ортопедической конструкции Relux|1200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие работы|Наложение (снятие) 1-го шва|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие работы|Перевязка (механическая и медикаментозная обработка послеоперационной раны)|600|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Восстановление зуба временной пломбой (Кависил, Septopak)|150|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Временная пломба светового отверждения|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Герметизация фиссуры зуба композитом светового отверждения|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Диагостическое препарирование|1000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Диатермокоагуляция при патологии полости рта и зубов|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Замещение дефекта при адентии зубов с помощью стекловолоконных армирующих и композитных материалов|8500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Извлечение штифта из корневого канала|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование OptraGate|350|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование анкерного титанового штифта с фиксацией|550|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование лечебной прокладки Рутдент|300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование Сofferdam|250|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование силиконового ключа|200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Использование стекловолоконного штифта с фиксацией|1400|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Лечение некариозных поражений тканей зуба с постановкой пломбы световой полимеризации|4300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Наложение девитализирующей пасты|500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Полировка реставрации|50|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Помощь при острой боли|1000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Снятие ретейнера|1500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Прочие терапевтические манипуляции|Ультравуковое расширение одного корневого канала|63|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Рентгенография|Радиовизиография челюстно-лицевой области|150|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Удаление зубов|Удаление 1 импланта, трансплантата, из кости челюсти|6530|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Удаление зубов|Удаление молочного зуба|800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Удаление зубов|Удаление подвижного зуба|900|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Удаление зубов|Удаление постоянного зуба простое|1800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Удаление зубов|Удаление постоянного зуба сложное|2000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Аутотрансплантация из ветви нижней челюсти|18000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Вскрытие и дренирование подслизистого или поднадкостничного абсцесса|1500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Гемисекция зуба|3200|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Гингивэктомия в области 1-го зуба|1800|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Забор аутокости с донорских участков при помощи "Костной ловушки" или костного скребка типа "Micross"|4000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Закрытие соустья с гайморовой пазухой|1500|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Костная пересадка - забор костного блока для аутотрансплантации|10000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Направленная костная регенерация альвеолярного отростка (гребня) по высоте|10000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Направленная костная регенерация альвеолярного отростка (гребня) по ширине|10000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Обработка слизистой оболочки антисептическим препаратом|300|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Операция вестибулопластика|10450|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Операция закртытый синуслифтинг (одного участка с применением остеоиндуктивного материала)|35000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Операция закрытый синуслифтинг (одного участка без применения остеоиндуктивного материала)|27000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Операция открытый синуслифтинг (одного участка с применением остеоиндуктивного материала )|48000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Операция открытый синуслифтинг (одного участка с применением остеоиндуктивного материала и мемебраны)|58000|None
Стоматология «Миродент» на Марины Цветаевой|https://prodoctorov.ru/tomsk/lpu/78691-stomatologiya-mirodent-na-mariny-cvetaevoy/|Хирургическое лечение и операции|Формирование прикрепленного десневого контура в области 1 импланта|3500|None
